timestamp,IVV,IJH,IJR,IUSV,IUSG,AGG,ITOT,USRT,AOA,AOM,AOR,AOK,ILTB,HDV,IEFA,IEMG,ISTB,IXUS,IPAC,IEUR,IUSB,DGRO,IAGG,IMTB,IDEV
2018-01-08,270.3211,191.2901,76.9072,55.1273,54.8815,105.5471,61.4203,46.3205,53.7806,37.5421,44.579,33.886,61.2391,87.7698,65.8739,57.7499,48.2471,63.3531,60.1265,49.8124,49.0678,34.6926,50.3553,47.778,58.3166
2018-01-05,269.7236,190.3444,76.7888,55.0314,54.7432,105.5761,61.2928,45.9888,53.8295,37.5519,44.5594,33.886,61.3726,87.5768,65.9224,57.711,48.2374,63.3628,59.9026,49.9768,49.0582,34.6633,50.3746,47.807,58.3925
2018-01-04,268.0288,189.6056,76.4634,54.8736,54.2296,105.6439,60.9203,45.9983,53.5556,37.4836,44.4032,33.789,61.3535,87.4128,65.5832,57.224,48.2374,62.9639,59.6593,49.6286,49.0871,34.4288,50.3071,47.7821,58.1106
2018-01-03,266.8728,189.0638,76.2563,54.5516,54.032,105.7117,60.7046,46.7944,53.272,37.3372,44.2079,33.721,61.4298,87.104,64.9435,56.9902,48.2326,62.4678,59.2116,49.0868,49.0195,34.253,50.2155,47.6294,57.4205
2018-01-02,265.3348,188.719,76.3253,54.3369,53.548,105.702,60.3713,46.9082,53.0177,37.2494,44.0614,33.6919,61.2391,87.133,64.5122,56.4935,48.2859,62.0592,58.5304,48.9223,49.1064,34.0967,50.2685,47.421,57.1441
2017-12-29,263.3755,186.9556,75.7533,54.054,53.1134,105.8569,59.9399,47.0219,52.695,37.1225,43.8661,33.6336,61.7828,86.969,64.0519,55.422,48.3344,61.3684,58.034,48.5354,49.1064,33.9794,50.201,47.9613,56.8568
2017-12-28,264.2964,187.8915,76.2858,54.2491,53.3702,105.7504,60.1752,47.0598,52.7243,37.142,43.8563,33.5948,61.567,87.133,63.9647,55.1493,48.2908,61.2809,57.9951,48.5354,49.0195,34.1064,50.2492,47.9999,56.7596
2017-12-27,263.8065,187.2708,75.9801,54.1516,53.2714,105.8279,60.038,46.8134,52.572,37.0596,43.7989,33.55,61.5634,87.0075,63.8968,54.7694,48.2908,61.0668,58.0146,48.4193,49.0871,34.0283,50.4132,47.815,56.7013
2017-12-26,263.64,187.3201,76.0689,54.1613,53.2023,105.4987,60.0184,46.6523,52.5156,37.0596,43.7231,33.5209,61.1055,86.94,63.7418,54.5844,48.2277,60.9015,57.8686,48.2742,48.9423,33.999,50.2975,47.8287,56.6139
2017-12-22,263.9731,187.2117,75.9998,54.1223,53.311,105.4115,60.0674,46.548,52.5438,36.9926,43.6663,33.4434,60.9434,86.9593,63.7708,54.6525,48.2083,60.9015,57.9367,48.2645,48.8747,34.0478,50.3457,47.7597,56.4875
2017-12-21,264.0417,187.2413,76.1971,54.1223,53.3505,105.3631,60.087,46.131,52.5155,37.0309,43.7041,33.4337,60.7812,86.9207,63.6061,54.2142,48.2374,60.668,57.6837,48.2065,48.8844,34.038,50.3746,47.6715,56.5458
2017-12-20,263.5127,186.7881,75.8914,53.8784,53.4097,105.2698,59.9301,46.3111,52.3554,36.9159,43.5526,33.4353,60.5939,86.5444,63.3444,53.8441,48.2403,60.3956,57.5085,47.9743,48.843,33.999,50.3294,47.7572,56.2834
2017-12-19,263.6498,186.4335,75.7237,53.8198,53.4591,105.5118,59.9399,46.8229,52.4213,37.0213,43.6378,33.4717,61.0407,86.5444,63.4607,53.737,48.2015,60.415,57.4501,48.1968,48.9492,34.0087,50.4836,47.7777,56.3806
2017-12-18,264.6905,187.2662,76.4065,53.9677,53.6465,105.8215,60.1918,47.8375,52.5814,37.1171,43.7894,33.5888,61.6112,86.8349,63.6803,53.9825,48.2984,60.5608,57.8316,48.1956,49.0939,34.0923,50.5993,47.8552,56.4724
2017-12-15,263.0524,185.3502,75.3156,53.6278,53.3512,105.957,59.743,47.5644,52.1387,37.0213,43.4958,33.4725,61.9535,86.481,62.9423,53.4082,48.2888,59.9074,57.1728,47.5447,49.1711,33.9271,50.6088,47.9323,55.756
2017-12-14,260.8489,183.5226,74.0772,53.2297,52.8787,105.928,59.2357,47.2442,52.0351,36.9447,43.401,33.5112,61.6587,85.821,62.9423,53.2646,48.3178,59.9171,57.2778,47.6404,49.1421,33.6454,50.5993,47.9683,55.8431
2017-12-13,261.8629,185.0947,74.9322,53.5598,53.0165,105.8989,59.5284,47.3007,52.2131,36.9542,43.5526,33.5403,61.5637,86.2706,63.249,53.6379,48.3469,60.2053,57.507,47.8989,49.1228,33.8202,50.5896,48.0192,56.0368
2017-12-12,261.9214,185.0161,74.5588,53.6666,52.9575,105.5989,59.4991,47.1595,52.0916,36.9159,43.4105,33.4628,61.1025,86.1462,63.019,53.0636,48.25,59.869,57.125,47.8319,48.9974,33.8202,50.5607,47.8399,55.8141
2017-12-11,261.5216,185.4779,74.7357,53.5307,52.9476,105.6473,59.4308,46.8958,52.0539,36.9351,43.401,33.4434,61.1731,85.7827,62.9375,53.3891,48.2888,59.9939,56.9436,47.8127,49.0264,33.7522,50.5896,47.8117,55.9206
2017-12-08,260.6246,185.6843,74.9421,53.3948,52.7606,105.686,59.265,46.9429,51.9691,36.8393,43.4673,33.4628,61.2689,85.4575,62.8369,53.0828,48.2888,59.8402,56.7622,47.7553,49.0399,33.6551,51.6789,47.8745,55.8528
2017-12-07,259.2108,185.0161,74.9912,53.0938,52.485,105.7247,58.9821,46.7263,51.7525,36.8297,43.2021,33.3465,61.2689,85.0175,62.4535,52.5085,48.2791,59.427,56.5522,47.4586,49.1036,33.4996,50.4643,47.8455,55.4946
2017-12-06,258.4308,183.729,74.6177,52.9967,52.2586,105.8602,58.7675,46.5568,51.6112,36.8297,43.1548,33.3659,61.6112,85.0462,62.3097,52.4702,48.3081,59.2541,56.2848,47.4011,49.1421,33.4608,50.5366,47.9323,55.4268
2017-12-05,258.3723,184.4659,74.9421,53.152,52.1798,105.7538,58.787,46.6133,51.7713,36.8489,43.2684,33.4143,61.4305,85.2566,62.4727,53.1498,48.25,59.6192,56.5617,47.4681,49.1078,33.5093,50.5125,47.7104,55.6011
2017-12-04,259.3376,185.9594,75.7382,53.4336,52.2979,105.6473,59.0601,47.0277,51.8184,36.868,43.3253,33.4143,61.1358,85.7732,62.5781,53.2168,48.2645,59.7057,56.4662,47.6117,49.036,33.6648,50.3583,47.5657,55.5914
2017-12-01,259.6106,186.038,75.6989,53.1423,52.6228,105.657,59.1382,47.216,51.9597,36.868,43.3253,33.3738,61.1163,85.2184,62.8848,53.1402,48.308,59.9459,56.9914,47.6979,49.0505,33.519,50.4258,47.5754,55.8867
2017-11-30,260.2249,186.4703,76.151,53.2103,52.7803,105.3567,59.226,47.1407,52.0257,36.8776,43.42,33.4121,60.474,85.0079,63.0957,53.4561,48.2864,60.0996,57.1823,47.8606,48.9603,33.5773,50.3362,47.4797,55.9495
2017-11-29,257.875,185.3699,76.1706,52.8122,52.2979,105.5306,58.8065,47.0842,51.7902,36.7722,43.2495,33.3162,60.5687,84.4244,62.9806,53.8868,48.3347,60.1477,57.0964,47.7649,48.9988,33.315,50.317,47.5952,55.8528
2017-11-28,258.0408,184.574,75.7087,52.3752,52.6425,105.7913,58.787,46.9524,51.9126,36.9255,43.3537,33.4217,61.09,83.8027,63.2203,54.6812,48.3444,60.5224,57.3065,47.9276,49.1047,33.1401,50.3748,47.6303,56.0561
2017-11-27,255.4667,182.0783,74.4408,51.6179,52.3078,105.7913,58.2211,47.2442,51.6866,36.7339,43.2305,33.3834,60.9668,82.8461,62.8656,54.3175,48.3628,60.2149,57.1632,47.6404,49.118,32.7224,50.4181,47.6337,55.8722
2017-11-24,255.5447,182.3829,74.8045,51.681,52.2881,105.7913,58.2407,47.3949,51.809,36.868,43.3158,33.4217,61.071,82.8174,63.2011,55.0066,48.3444,60.6857,57.3542,47.9563,49.1047,32.6835,50.3844,47.6606,56.1626
2017-11-22,255.0085,182.3043,74.7553,51.647,52.1109,105.8107,58.1431,47.3949,51.63,36.8297,43.2495,33.393,61.0616,82.7027,62.7602,55.1598,48.3443,60.3879,57.0582,47.5447,49.1174,32.6349,50.4519,47.7809,55.7754
2017-11-21,255.1937,182.4124,74.9126,51.6955,52.1503,105.6271,58.1821,47.4985,51.6395,36.7626,43.1548,33.2971,60.8246,82.6357,62.5589,55.0258,48.2573,60.2053,56.9245,47.3628,49.0181,32.7224,50.3844,47.5279,55.5817
2017-11-20,253.5459,181.2529,73.9101,51.4528,51.7172,105.5209,57.7626,47.1877,51.3192,36.6285,42.9653,33.2108,60.6825,82.32,62.0989,54.3462,48.2573,59.6769,56.3994,47.0852,48.9796,32.5378,50.2977,47.574,55.1848
2017-11-17,253.1462,180.6044,73.3499,51.4042,51.6483,105.5788,57.6748,47.3196,51.225,36.5997,42.8611,33.2299,60.5498,82.167,61.9263,54.0591,48.3347,59.5423,56.1034,47.0278,49.0181,32.4698,50.2592,47.5471,55.0589
2017-11-16,253.8384,180.1132,73.0354,51.4431,51.8156,105.4629,57.7431,47.442,51.2909,36.5806,42.9274,33.2203,60.3223,82.4253,62.1564,53.8581,48.3202,59.6384,56.3421,47.1523,48.9296,32.5669,50.2254,47.4894,55.2429
2017-11-15,251.7324,178.3642,71.8068,51.0256,51.3431,105.5788,57.1968,47.1124,50.867,36.4177,42.6906,33.134,60.4361,81.6409,61.5765,52.8244,48.3058,58.937,55.7501,46.7981,48.9796,32.2754,50.2784,47.422,54.7975
2017-11-14,253.0974,179.1896,72.1999,51.2295,51.668,105.376,57.5187,47.6303,51.0743,36.5135,42.7569,33.1053,60.0664,82.2148,61.9167,53.1019,48.296,59.2157,56.07,47.0278,48.8737,32.4503,50.2013,47.4605,55.0202
2017-11-13,253.6044,179.4057,72.2196,51.3266,51.7664,105.2698,57.6553,47.6492,51.1214,36.5327,42.8422,33.1436,59.839,82.2531,61.9455,53.3891,48.3347,59.3598,56.4376,46.8842,48.8544,32.4406,50.1435,47.509,55.0202
2017-11-10,253.3217,179.0029,72.0918,51.2877,51.7073,105.2698,57.5968,47.4797,51.1918,36.4752,42.8327,33.1532,59.8769,82.167,62.2139,53.4944,48.3492,59.6096,56.5617,47.1331,48.8255,32.3726,50.1146,47.4412,55.3397
2017-11-09,253.4972,179.0323,72.0329,51.3557,51.7073,105.6948,57.587,47.3988,51.2532,36.5806,42.9843,33.2395,60.3981,82.2052,62.3624,53.6762,48.3589,59.7922,56.8673,47.2097,49.0084,32.3823,50.2881,47.6191,55.4946
2017-11-08,254.4234,179.9658,72.367,51.4237,51.9731,105.772,57.8407,47.2819,51.4699,36.7435,43.1169,33.2683,60.7109,82.2339,62.7889,53.9729,48.3831,60.138,57.1537,47.5351,49.0758,32.5086,50.3555,47.6337,55.7947
2017-11-07,253.9847,179.4843,72.0427,51.4237,51.8058,105.8396,57.7529,47.1124,51.4134,36.7147,43.06,33.2203,60.7014,82.0331,62.5781,53.7049,48.4218,59.9267,56.81,47.516,49.1047,32.4309,50.4133,47.6722,55.6108
2017-11-06,254.1114,180.6241,72.829,51.579,51.7959,105.8107,57.8602,46.764,51.5264,36.7435,43.0885,33.3354,60.8436,81.8418,62.8081,54.0591,48.4701,60.138,56.4662,47.8989,49.124,32.4115,50.3459,47.7299,55.727
2017-11-03,253.6824,179.956,72.6717,51.5402,51.6483,105.7141,57.7529,46.3685,51.3851,36.6285,43.0316,33.2779,60.7014,82.0905,62.7027,53.5135,48.4508,59.9459,56.3994,47.7744,49.1047,32.4698,50.2592,47.5567,55.6689
2017-11-02,252.8927,179.4254,73.1435,51.5693,51.3333,105.6175,57.5773,46.4721,51.3569,36.6668,43.0127,33.2731,60.5981,82.0522,62.7602,53.7624,48.4218,60.0035,56.4271,47.8893,49.0758,32.3532,50.2881,47.653,55.6398
2017-11-01,252.7561,179.3468,73.055,51.579,51.3333,105.5595,57.548,46.0766,51.3192,36.6381,42.9653,33.2383,60.4266,82.2626,62.6356,53.6858,48.4024,59.9074,56.218,47.7457,48.9988,32.2949,50.1146,47.5375,55.5721
2017-10-31,252.3466,179.7693,73.5759,51.4334,51.3235,105.5133,57.4797,45.9447,51.1873,36.5614,42.9085,33.1904,60.2196,81.9565,62.5397,53.3891,48.4384,59.7537,55.7979,47.6596,49.047,32.2269,50.3812,47.5642,55.6301
2017-10-30,252.0639,178.8653,72.8486,51.346,51.2545,105.5807,57.3724,45.9071,51.0648,36.5423,42.8611,33.1904,60.2309,81.7078,62.2905,52.9392,48.4674,59.4655,55.8361,47.5734,49.0278,32.2269,50.0345,47.4336,55.2719
2017-10-27,252.9317,180.1525,73.8904,51.6276,51.3628,105.2916,57.587,45.9353,51.159,36.5423,42.8611,33.1712,59.823,82.3583,62.118,53.2646,48.4287,59.3886,55.9316,47.3341,48.9125,32.4212,49.9574,47.4578,55.0493
2017-10-26,250.9231,179.2878,73.4973,51.6664,50.6049,105.0603,57.1578,45.7846,50.9235,36.3985,42.6527,33.0814,59.5869,82.3679,61.9934,52.5372,48.3708,59.11,55.5687,47.382,48.8164,32.3435,49.8322,47.349,54.9621
2017-10-25,250.6208,178.4035,73.1533,51.5693,50.5754,105.1759,57.07,46.0295,50.8199,36.3698,42.6054,33.0659,59.653,82.1861,62.0126,52.8722,48.3901,59.2157,55.2441,47.4586,48.8452,32.2754,49.7745,47.6639,54.9611
2017-10-24,251.8006,179.4941,73.5366,51.8121,50.7525,105.2434,57.3529,46.2178,51.0554,36.5039,42.7759,33.1425,59.8513,82.8174,62.2426,52.9871,48.4287,59.4366,55.7788,47.4968,48.9077,32.4017,49.8322,47.5392,55.2526
2017-10-23,251.4204,178.8358,73.3302,51.6955,50.6836,105.4651,57.2651,46.5239,50.9989,36.5135,42.7664,33.1521,60.1157,83.0279,62.0845,52.9392,48.3998,59.3213,55.5019,47.516,48.9797,32.3726,49.9093,47.5779,55.0967
2017-10-20,252.3856,179.7693,73.6939,51.8218,50.9592,105.3494,57.4992,46.7452,51.1072,36.5423,42.8327,33.1808,60.0401,83.2287,62.2235,53.3316,48.3805,59.5039,55.4351,47.6691,48.9509,32.4017,49.8515,47.5488,55.2235
2017-10-19,251.0986,178.7081,73.34,51.4819,50.7821,105.6578,57.1968,46.8864,50.9895,36.4848,42.7929,33.1617,60.4368,83.0279,62.3049,53.1498,48.4481,59.5423,55.34,47.7649,49.0662,32.2463,49.8997,47.6352,55.1654
2017-10-18,251.0011,178.5214,73.4973,51.3945,50.8214,105.5807,57.1871,47.1312,51.1119,36.5039,42.8232,33.1904,60.4084,82.9514,62.4535,53.5614,48.4094,59.7825,55.5401,47.8989,49.0374,32.1589,49.9189,47.566,55.3784
2017-10-17,250.7866,177.9221,73.0157,51.3071,50.7821,105.7446,57.1285,47.1124,51.0554,36.5614,42.8043,33.2191,60.4934,82.7887,62.281,53.4656,48.4529,59.6288,55.626,47.6979,49.1046,32.052,49.996,47.5824,55.2235
2017-10-16,250.6306,178.2266,73.1926,51.3654,50.7132,105.7831,57.1188,47.0182,51.1119,36.5039,42.8327,33.2191,60.5029,82.7505,62.4774,53.7145,48.4481,59.8402,55.626,47.8893,49.095,32.0131,49.8708,47.7024,55.4462
2017-10-13,250.2211,178.2168,73.3106,51.2683,50.6443,105.8892,57.0017,47.3196,51.1025,36.5231,42.8232,33.2479,60.569,82.6166,62.5206,53.7624,48.4625,59.869,55.4924,48.0137,49.1238,31.9937,49.9286,47.76,55.4947
2017-10-12,249.9383,178.3249,73.34,51.2877,50.5557,105.6289,57.0017,47.2066,50.9235,36.4944,42.7285,33.1425,60.2479,82.7696,62.1947,53.2838,48.4287,59.5135,54.7858,48.0042,49.023,31.9937,49.8708,47.606,55.2041
2017-10-11,250.2991,178.2463,73.4285,51.4528,50.536,105.5036,57.0407,46.7922,50.9518,36.4752,42.7285,33.1329,60.0825,83.1809,62.1851,53.2934,48.4481,59.5039,54.6712,48.0712,48.9701,32.0034,49.7263,47.616,55.1557
2017-10-10,249.9383,178.1284,73.6447,51.4334,50.349,105.4844,57.0017,46.6792,50.8576,36.4465,42.6527,33.1042,59.9962,83.2383,62.0509,53.0732,48.4287,59.3694,54.4469,47.918,48.9509,31.9451,49.7841,47.5968,54.9137
2017-10-09,249.2948,177.5782,73.4678,51.2198,50.3096,105.4747,56.8651,46.602,50.6127,36.2836,42.4728,33.0275,60.0118,82.7505,61.4567,52.5564,48.4191,58.7641,54.0315,47.449,48.9461,31.8188,49.813,47.5949,54.5458
2017-10-06,249.7141,178.1677,73.8118,51.414,50.349,105.3301,56.9822,46.5286,50.6598,36.2836,42.5201,32.9892,59.8796,82.6261,61.4663,52.6042,48.3708,58.7929,54.0506,47.4777,48.9125,31.8771,49.7648,47.6928,54.5458
2017-10-05,249.9773,178.2659,73.9396,51.5596,50.3096,105.4844,57.0407,46.6698,50.6975,36.3698,42.5675,33.0563,59.9835,82.9227,61.5046,52.8626,48.4481,58.889,54.1175,47.4394,48.9701,31.916,49.7937,47.6064,54.6136
2017-10-04,248.5343,177.7648,73.7823,51.3169,50.0241,105.5325,56.7188,46.4344,50.4997,36.2836,42.4159,33.0467,60.1724,82.7313,61.5717,52.4894,48.4094,58.889,54.0984,47.516,49.0182,31.7702,49.7457,47.4913,54.5652
2017-10-03,248.2125,177.8238,74.1067,51.2683,49.9355,105.5615,56.6895,46.2743,50.575,36.3411,42.4822,33.0275,60.1063,82.674,61.658,52.4894,48.4529,58.9466,54.127,47.5926,48.9893,31.7508,49.743,47.6659,54.5652
2017-10-02,247.6275,177.4308,73.9396,51.1615,49.8371,105.4747,56.5725,46.2649,50.4088,36.2534,42.3678,32.9704,59.9929,82.4635,61.4279,51.7237,48.4191,58.5911,53.9933,47.449,48.9251,31.7022,49.7359,47.556,54.4006
2017-09-29,246.6135,175.7801,72.9469,50.8314,49.6894,105.41,56.2213,46.3873,50.3242,36.2248,42.3112,32.9609,60.0576,82.2148,61.5046,51.7045,48.4465,58.5911,53.936,47.5543,48.9479,31.5468,49.7615,47.5773,54.478
2017-09-28,245.7067,175.6818,72.7208,50.7343,49.4532,105.4966,56.0652,46.3026,50.1176,36.1199,42.1601,32.9035,59.7848,82.1861,61.1691,51.0919,48.4465,58.1876,53.8367,47.1714,48.9575,31.4885,49.7482,47.4543,54.4877
2017-09-27,245.4434,175.3084,72.5243,50.6372,49.3745,105.4869,55.9969,45.9165,49.9767,36.1294,42.1035,32.8366,59.9635,81.8896,60.9966,51.1494,48.4369,58.0627,53.7928,46.9608,48.9527,31.4302,49.729,47.6251,54.3038
2017-09-26,244.4879,173.6577,71.0697,50.4915,49.1087,105.7947,55.7042,46.3402,49.9579,36.0722,42.0752,32.9131,60.4056,82.0522,60.9199,51.3312,48.4754,58.0915,53.7642,46.8938,49.0869,31.3525,49.8156,47.673,54.1973
2017-09-25,244.3483,173.4677,70.7108,50.5466,49.0607,105.8332,55.6882,46.2766,50.0049,36.1676,42.1318,32.9226,60.4715,82.2119,61.0829,51.4174,48.4851,58.2164,53.8692,47.0757,49.106,31.3864,49.8589,47.7197,54.4032
2017-09-22,244.8139,173.0956,70.4953,50.3922,49.3548,105.5831,55.7561,45.9452,50.1176,36.1962,42.1885,32.9226,60.1893,81.7471,61.38,52.3649,48.4369,58.6392,53.8883,47.4011,48.9976,31.3574,49.7964,47.6586,54.5943
2017-09-21,244.8042,172.5963,70.0446,50.3247,49.3352,105.5062,55.727,46.4304,50.1364,36.1771,42.1885,32.894,60.1234,81.548,61.2171,52.6808,48.427,58.6103,53.7546,47.2958,48.9671,31.3477,49.7386,47.6156,54.5071
2017-09-20,245.5221,172.9683,70.0054,50.4212,49.5411,105.5254,55.8727,46.4118,50.1552,36.1485,42.179,32.8749,60.0294,81.7946,61.3608,52.6712,48.4369,58.716,54.0697,47.3054,48.9814,31.4444,49.7197,47.4353,54.4889
2017-09-19,245.3766,172.3809,69.7507,50.3054,49.5509,105.612,55.8047,46.5985,50.2773,36.2344,42.2828,32.9609,60.0952,81.7756,61.4854,52.8818,48.4465,58.8313,54.1079,47.4586,49.0294,31.4057,49.7867,47.6562,54.6814
2017-09-18,245.1438,172.4005,69.8976,50.2475,49.5313,105.6697,55.7756,46.8412,50.1833,36.2057,42.2357,32.9609,60.1234,81.4247,61.2075,52.7861,48.4754,58.6488,53.936,47.2384,49.0389,31.3864,49.7194,47.5391,54.3909
2017-09-15,244.5908,171.5683,69.3489,50.0159,49.4823,105.7178,55.5911,47.0745,50.0894,36.1962,42.1979,32.9322,60.2927,81.2539,61.0829,52.6234,48.4658,58.5431,53.8597,47.1523,49.0677,31.3284,49.7964,47.6563,54.3812
2017-09-14,244.2804,171.0298,68.9766,49.9387,49.4333,105.737,55.4843,46.9093,50.0331,36.1389,42.1413,32.894,60.2175,80.9694,61.0829,52.3171,48.4754,58.4086,53.831,47.1044,49.0677,31.28,49.8349,47.7304,54.265
2017-09-13,244.3677,171.1082,69.006,49.9194,49.4823,105.6793,55.5522,46.5976,49.9955,36.1103,42.113,32.8844,60.1799,80.6754,60.9583,52.1831,48.4562,58.274,53.8215,46.9225,49.0198,31.2124,49.9311,47.7209,54.1779
2017-09-12,244.261,171.2942,68.7807,49.8518,49.4921,105.7851,55.5037,46.5985,50.0425,36.2057,42.113,32.9609,60.2739,80.5331,61.2746,52.4511,48.4754,58.5815,54.022,47.2671,49.0869,31.222,49.9229,47.7209,54.4103
2017-09-11,243.3879,170.1683,68.281,49.5334,49.394,105.939,55.2803,47.2005,49.9673,36.1866,42.1413,32.9704,60.4809,80.2581,61.1021,52.4989,48.5429,58.447,53.9742,47.0852,49.1442,31.0964,50.1236,47.7496,54.4199
2017-09-08,240.7591,168.1123,67.5559,48.9544,48.943,106.2276,54.6686,46.7945,49.5541,36.0912,41.9053,32.9226,60.7819,79.5752,60.6707,51.8098,48.5525,57.9666,53.6878,46.6928,49.2498,30.7194,50.1813,47.9458,53.9649
2017-09-07,241.1665,167.613,67.458,48.8482,49.0803,106.3526,54.7172,46.8331,49.648,36.1199,41.9431,32.9322,61.017,79.7933,60.642,52.1352,48.6007,58.0531,53.5637,46.6928,49.3103,30.7001,50.2102,47.91,53.8778
2017-09-06,241.1665,168.2102,67.6539,49.0895,48.9332,106.0929,54.7851,46.5425,49.4789,35.9672,41.8015,32.8366,60.6031,79.9925,60.1436,51.7715,48.5525,57.6111,53.2581,46.2716,49.2019,30.6807,50.0046,47.74,53.6261
2017-09-05,240.3614,168.0046,67.4482,48.8772,48.8156,106.2083,54.6201,46.3325,49.338,35.9672,41.7166,32.8015,60.8101,79.6605,59.8081,51.4365,48.5718,57.2267,53.029,45.9557,49.2306,30.5454,50.037,47.7975,53.3626
2017-09-01,242.0978,169.8452,68.1536,49.3886,49.1097,105.7755,55.057,46.6265,49.6104,36.0149,41.8581,32.839,60.2363,80.0115,60.1819,52.0586,48.5044,57.6879,53.4109,46.2333,49.0581,30.8064,49.9215,47.7304,53.5244
2017-08-31,241.6806,169.1892,67.6735,49.157,49.0803,106.0157,54.9016,46.3232,49.5353,36.0054,41.8393,32.8485,60.6189,79.8028,60.0669,51.6949,48.5119,57.467,53.3823,46.0993,49.145,30.7387,50.0707,47.8157,53.4324
2017-08-30,240.3129,167.8773,67.0171,48.9737,48.7077,105.8717,54.5229,46.0479,49.2441,35.8718,41.6316,32.6767,60.3641,79.5183,59.6069,51.5705,48.4927,57.0922,52.9526,45.7547,49.0686,30.5937,49.9459,47.6916,52.9438
2017-08-29,239.1585,166.8101,66.6448,48.8096,48.394,105.8909,54.2802,45.8052,49.1126,35.8527,41.5467,32.6862,60.352,79.6416,59.7027,51.4557,48.4734,57.1403,53.0099,45.8409,49.0972,30.5067,49.9584,47.7584,53.0549
2017-08-28,238.8578,166.9374,66.6643,48.8868,48.2665,105.7374,54.2025,45.8238,49.1408,35.8527,41.6127,32.7149,60.2489,79.5562,59.9231,51.5801,48.4638,57.3709,53.1436,46.0419,49.0303,30.4681,49.8979,47.7277,53.2388
2017-08-25,238.8093,167.0647,66.5958,48.9833,48.1979,105.699,54.2122,46.2579,49.1784,35.8337,41.5844,32.6676,60.2724,79.6321,59.9136,51.7141,48.4638,57.3517,53.1245,46.0419,49.0112,30.4777,49.8979,47.6247,53.2678
2017-08-24,238.3339,166.2325,66.2724,48.8096,48.1587,105.6222,54.0569,46.0012,48.9999,35.7573,41.4617,32.5908,60.0195,79.3191,59.5206,51.3982,48.4542,57.0154,52.924,45.7021,48.9634,30.3907,49.9555,47.5675,52.9489
2017-08-23,238.7802,166.8101,66.1843,48.9158,48.2371,105.7566,54.1442,46.1039,49.0751,35.7764,41.4995,32.6767,60.1693,79.376,59.6644,51.2642,48.4542,57.0154,53.0863,45.7739,48.9921,30.4681,49.9843,47.6247,53.0262
2017-08-22,239.6047,166.7906,66.3606,48.9737,48.4332,105.5166,54.3287,45.6887,49.122,35.7287,41.5089,32.5908,59.879,79.6036,59.6548,51.0154,48.4349,56.9865,53.0958,45.7739,48.906,30.5841,49.8979,47.5388,52.9697
2017-08-21,237.2669,165.3318,65.7238,48.6166,47.8842,105.6126,53.7461,45.8323,48.8027,35.681,41.339,32.5717,59.9864,79.1294,59.4056,50.4985,48.4349,56.6406,52.9049,45.5633,48.9261,30.3134,49.9363,47.6056,52.759
2017-08-18,236.9371,165.2926,65.8119,48.5973,47.7763,105.5358,53.7461,45.2947,48.7933,35.6428,41.3107,32.5526,59.8322,78.9113,59.396,50.3358,48.4253,56.5253,52.9622,45.5154,48.8869,30.2458,49.9075,47.5197,52.8031
2017-08-17,237.4706,165.6255,65.9295,48.6842,47.9136,105.603,53.8335,45.8986,48.7275,35.6333,41.3013,32.4953,59.8479,79.1673,59.2426,49.9338,48.4109,56.3716,52.7235,45.4388,48.8773,30.3327,49.8881,47.5388,52.6579
2017-08-16,241.1568,168.5626,67.2326,49.4369,48.6587,105.4494,54.6492,46.0291,49.2723,35.7573,41.6127,32.6099,59.7198,80.2296,59.8944,50.5272,48.3965,57.0058,53.1531,45.9749,48.8295,30.7774,49.8317,47.4911,53.2
2017-08-15,240.7203,168.1319,67.1444,49.3983,48.5313,105.2574,54.5812,45.8571,49.0375,35.6524,41.4806,32.5526,59.4763,80.1727,59.5062,50.0391,48.361,56.5734,52.7808,45.7069,48.7913,30.7291,49.7689,47.4417,52.8515
2017-08-14,240.7397,169.0228,67.8107,49.4272,48.5509,105.411,54.6006,46.0477,49.1784,35.7764,41.5184,32.648,59.6084,80.1348,59.6212,50.0008,48.3965,56.6887,52.9144,45.8409,48.8582,30.7194,49.7923,47.5197,53.0548
2017-08-11,238.363,167.1136,66.8211,49.0123,48.0018,105.459,54.0763,45.2639,48.7933,35.6428,41.2541,32.5526,59.6636,79.6605,59.1755,49.5031,48.4157,56.2179,52.5707,45.4676,48.8678,30.4487,49.9555,47.5961,52.6481
2017-08-10,238.1205,166.7416,66.8407,49.0991,47.8057,105.3726,53.9889,45.622,48.7651,35.6238,41.2069,32.5526,59.6916,79.8313,59.281,49.35,48.3676,56.2563,52.628,45.5346,48.82,30.4197,49.8019,47.5865,52.5514
2017-08-09,241.4672,169.4536,67.8891,49.7071,48.6195,105.267,54.7657,45.8939,49.3347,35.7573,41.6127,32.6767,59.5415,80.2391,60.0957,50.5751,48.3772,57.1499,53.2391,46.2525,48.7913,30.7581,49.8499,47.5441,53.3298
2017-08-08,241.5157,170.6186,68.4671,49.7939,48.5803,105.171,54.8725,46.0385,49.4226,35.8432,41.641,32.6767,59.3827,80.2012,60.2107,51.0537,48.3387,57.3805,53.5255,46.2333,48.7626,30.7387,49.7731,47.3268,53.434
2017-08-07,242.0493,170.9809,68.6533,49.8711,48.7175,105.267,54.9988,46.2355,49.5071,35.9195,41.7543,32.6576,59.6168,80.3624,60.4695,51.0824,48.3676,57.5823,53.535,46.5492,48.8295,30.7774,49.7731,47.472,53.597
